time,fps,avg_fps
1.768767,60.155069,60.130636
2.769196,60.061764,60.225760
3.769602,60.101564,60.040723
4.769526,61.163300,68.125437
5.769891,59.985480,59.968525
6.770021,59.995672,60.005824
7.770264,60.047764,60.005465
8.770468,60.098543,60.028708
9.771178,59.933251,59.988562
10.771568,59.906384,59.973272
11.772506,59.951016,60.099444
12.77266,60.040589,59.974407
13.773351,60.107833,60.328326
14.774516,60.166517,60.572271
15.774559,60.096708,60.139270
16.775584,60.069753,60.030400
17.776282,60.127816,60.815344
18.775906,60.051795,60.103790
19.776409,60.126068,59.988024
20.776957,60.083485,60.446673
21.777216,60.069817,60.184321
22.778359,60.140027,60.812595
23.778421,60.010934,60.950500
24.778852,60.028176,60.367429
25.77964,60.071835,60.340195
26.779568,60.288726,61.257119
27.780254,60.369304,61.129216
28.781132,60.155194,61.479422
29.78173,60.195510,61.258432
30.782829,60.190167,61.179406
31.782253,60.358617,60.944356
32.783309,60.315135,61.057754
33.783315,60.258634,61.708873
34.782924,60.068562,61.157207
35.783359,60.383863,62.061690
36.784888,60.217955,61.292110
37.785309,60.627774,65.234676
38.786702,60.498685,61.612180
39.786442,60.556218,63.346766
40.788117,60.363574,61.293639
41.788576,60.386259,62.100858
42.78714,60.620250,62.441233
43.788411,60.760395,62.251493
44.788492,60.901496,62.647071
45.789994,61.610809,66.910241
46.790609,60.921816,64.677210
47.791471,60.142996,59.489715
48.790566,60.649210,64.998181
49.790288,61.026233,61.965311
50.791747,60.315281,62.014235
51.792681,60.196180,62.555786
52.791988,60.369036,62.755190
53.792501,61.120143,63.250057
54.793585,60.533252,62.988902
55.794378,61.040954,66.592447
56.79323,61.364892,64.081408
57.795018,60.890160,63.185114
58.797194,61.256433,63.712925
59.796729,60.673068,65.211207
60.798258,61.556784,66.199749
61.796044,61.080402,64.239157
62.799766,61.015535,64.539816
63.797382,61.629183,65.290674
64.800684,61.502364,64.850163
65.798815,61.224843,64.823551
66.800301,60.518346,64.346138
67.80048,61.269417,67.071093
68.80149,60.957879,64.197341
69.800328,60.821852,65.753295
70.804233,61.256711,66.206773
71.804158,60.930085,65.535853
72.801905,61.814027,66.396050
73.805797,61.480532,68.619138
74.805611,62.071088,68.194781
75.806819,61.939176,68.908655
76.806083,61.083596,65.904666
77.806314,61.315313,60.210276
78.804008,61.232907,68.174947
79.807206,61.755008,70.032611
80.806544,61.668621,65.584017
81.812138,44.414424,55.255437
82.807876,63.284992,64.533244
83.805796,65.416889,63.387104
84.808847,61.885307,67.625317
85.809506,61.290070,67.916371
86.80786,61.364713,66.669595
87.811073,60.830321,62.959464
88.808994,60.742872,65.126191
89.811018,60.227938,64.225569
90.811968,60.972819,64.785199
91.809924,61.716183,66.603760
92.812523,60.436368,63.592940
93.812435,60.825877,67.746260
94.813336,60.114438,62.393243
95.8087,60.681821,65.153525
96.813305,60.499303,62.574488
97.813507,61.575490,65.550792
98.817268,61.872368,66.769545
99.813376,61.579780,65.945061
100.816378,60.927363,66.973827
101.816232,60.684211,64.755746
102.817661,61.032159,65.190457
103.816183,60.932076,64.516465
104.813517,60.483343,65.318202
105.816295,61.290270,59.878027
106.818271,63.619413,56.476759
107.818696,61.285764,63.845381
108.813135,61.095709,67.559860
109.82367,59.502738,65.307064
110.808965,60.841483,64.024018
111.820215,60.907544,65.364236
112.820964,61.019007,67.744057
113.818791,60.403478,66.290695
114.820496,61.481319,67.536455
115.823101,60.423188,62.525862
116.821656,61.638658,68.098129
117.822735,61.352233,65.219392
118.819783,61.507477,65.837678
119.823705,61.476781,61.582148
120.82306,60.603560,63.462720
121.824295,60.009623,59.140610
122.825753,64.084170,55.390709
123.827484,51.845985,52.959490
124.820481,60.907326,65.515717
125.827832,60.868189,64.725563
126.824135,60.753491,65.009557
127.8261,60.981287,64.841528
128.827666,68.049527,64.644176
129.838038,53.903201,62.140894
130.83023,60.285026,64.516625
131.828237,61.932366,61.604896
132.829887,61.023497,62.104074
133.828554,61.219706,59.308231
134.818232,68.546946,58.353836
135.830952,63.550688,55.950061
136.834162,66.213968,61.408134
137.831997,59.838768,52.595035
138.81479,54.473837,59.414122
139.833604,60.219596,55.800665
140.827518,65.705780,53.075973
141.819587,66.582612,59.839347
142.823265,66.970053,61.352107
143.828134,66.180282,60.899184
144.824478,60.032542,60.978880
145.838241,59.998539,57.877828
146.832348,63.456255,58.953063
147.835003,59.320402,62.912129
148.824719,66.949946,60.995590
149.834271,63.865298,64.693493
150.836339,63.756799,58.033677
151.831128,60.673916,63.649663
152.829745,60.778717,60.086759
153.825055,67.863733,61.657790
154.840107,60.598106,61.735978
155.815334,58.277883,57.663078
156.838912,60.210051,61.497375
157.831597,53.239122,58.292015
158.830821,60.362363,57.303484
159.827673,77.644568,61.039356
160.841981,56.196080,62.457479
161.833876,56.922607,61.024469
162.843798,59.852068,62.212734
163.834298,64.424622,56.619306
164.824781,61.004792,48.592994
165.817354,70.204976,44.915844
166.829947,61.883463,55.651465
167.832406,67.155668,58.174528
168.833919,54.626166,62.864302
169.825878,68.259691,58.338413
170.830685,54.165534,58.835634
171.823701,75.234350,52.802797
172.823414,70.302696,59.188067
173.830863,49.883178,52.201682
174.841745,62.128379,63.739653
175.843838,60.175184,59.563054
176.841984,62.329120,61.180482
177.845914,65.246632,54.784557
178.843797,60.725031,60.321895
179.839621,57.503707,55.614491
180.828496,56.151724,60.134190
181.842047,60.696377,57.415652
182.833633,66.101174,57.738092
183.846414,55.111624,61.536261
184.843656,60.646646,61.535915
185.824408,64.540148,63.251832
186.842519,60.315039,62.083481
187.837334,60.350913,64.047611
188.846258,60.328875,62.609417
189.832365,71.047629,56.211349
190.834419,56.570826,63.367630
191.834616,63.029377,60.602094
192.836164,62.137005,63.169661
193.843677,59.255763,60.020057
194.844399,61.957854,63.036642
195.830747,70.754004,57.678388
196.832437,63.909471,61.227337
197.84361,54.909929,61.025867
198.842908,60.622723,64.455430
199.833686,74.714154,64.073739
200.838808,51.235914,65.462556
201.834338,77.364953,59.502857
202.831902,63.598165,62.577621
203.851754,60.911845,62.417838
204.838451,68.060007,61.781290
205.832108,66.701330,54.867066
206.832691,82.505515,60.652791
207.838285,50.354955,54.917071
208.849702,59.670431,62.275053
209.838077,58.920052,60.195564
210.837621,62.402625,53.860235
211.83865,63.578964,55.991015
212.841625,61.992456,60.656237
213.838778,63.494785,56.613334
214.848085,57.275796,58.097630
215.855349,61.112300,60.197271
216.850498,60.562248,64.655440
217.836318,68.409625,65.162991
218.858938,60.008719,64.954899
219.854306,59.097865,64.027102
220.850132,69.374998,57.988790
221.838435,73.463616,59.622538
222.842759,58.433920,61.138422
223.857583,45.162470,53.676246
224.855415,61.953589,51.466077
225.848514,74.897615,48.990016
226.841765,72.846484,52.338143
227.856144,67.176654,50.911755
228.840707,72.735188,61.457822
229.85048,65.017912,56.659705
230.848387,69.396314,61.207600
231.839574,61.216939,58.822660
232.857565,62.725235,61.602187
233.84542,60.566989,54.955934
234.851972,56.676102,53.921659
235.846487,61.364247,56.584376
236.869255,53.594443,53.167991
237.846259,61.313815,56.446738
238.872631,35.219900,55.846634
239.83531,55.575337,52.810142
240.841322,73.647266,54.106032
241.842751,59.070772,55.861473
242.850898,53.098378,53.559105
243.854476,60.616619,56.471225
244.849572,67.901833,59.411959
245.856663,63.049894,58.408302
246.837324,65.600585,62.658007
247.848293,57.064747,62.776359
248.841013,62.419646,59.133861
249.846863,62.357408,56.541439
250.876497,71.661974,60.359134
251.85242,60.226067,52.828883
252.850449,76.650044,62.398195
253.83706,72.996818,53.567491
254.848554,71.767432,60.132560
255.846756,73.056388,51.196448
256.848924,64.575297,54.413603
257.852377,67.483136,52.154092
258.851453,57.446694,58.179739
259.848208,68.774963,57.940248
260.86627,56.026323,54.301313
261.855931,54.197434,55.155839
262.853089,69.083727,61.751607
263.850811,59.554920,53.952280
264.844778,59.512059,59.335364
265.852982,67.682234,53.388248
266.854311,61.409121,64.461465
267.859685,32.897737,52.292820
268.844476,67.216814,52.848859
269.853307,60.360991,53.850805
270.852146,52.914992,50.366935
271.85064,53.667005,52.805963
272.848354,65.041881,56.455140
273.857436,61.641184,55.238639
274.848545,75.095270,52.399247
275.858482,71.186983,56.265080
276.866012,52.381331,56.788470
277.853359,61.253739,52.674094
278.848972,55.890242,54.401890
279.860178,72.289618,55.422101
280.858084,65.511726,62.075927
281.846962,61.277138,54.938943
282.858209,55.524215,52.441581
283.873246,41.641323,43.647028
284.857696,47.137096,52.658479
285.839725,47.556056,51.517544
286.85854,63.134741,60.777475
287.84808,60.896203,53.032003
288.882451,30.487954,46.905653
289.851173,45.039013,50.459787
290.849519,66.341087,50.520642
291.865871,53.015129,55.321867
292.851646,50.969836,54.480571
293.859363,61.882306,52.371859
294.861745,66.457887,56.242427
295.846645,50.089982,55.617685
296.857924,73.172176,56.772663
297.86329,58.437030,51.766793
298.850246,65.208917,50.913378
299.856583,53.021271,48.021046
300.874171,43.353775,47.980096
301.853563,52.862952,53.486490
302.847708,52.384122,48.932665
303.854338,53.202702,50.297487
304.859798,55.699207,55.885004
305.862083,63.086292,57.100333
306.86224,67.149611,57.617757
307.849424,54.359983,53.676204
308.860895,50.446001,53.422086
309.864741,56.960642,48.573368
310.849329,37.262096,53.981396
311.861399,71.322998,54.752127
312.852038,50.490388,52.764729
313.862305,56.443175,51.986185
314.862415,52.800056,55.008188
315.867205,68.919417,50.745913
316.868231,60.178516,56.004437
317.8716,50.510612,51.202423
318.856972,53.738943,51.883751
319.859525,58.339129,56.464252
320.855108,72.552714,52.383413
321.862516,51.503010,51.556335
322.868252,53.683072,50.194692
323.857704,42.185729,54.182847
324.870439,68.206594,53.670162
325.870492,61.780214,52.313580
326.857862,59.835012,51.982682
327.859325,57.248876,49.683143
328.853133,57.201700,50.677652
329.863603,60.369587,54.780678
330.862366,49.647217,45.622660
331.861653,60.504032,51.103871
332.858023,62.776885,49.668803
333.87123,47.587223,50.529879
334.861605,58.452395,52.352876
335.858033,61.277957,52.454351
336.881997,51.667048,48.162149
337.859647,61.129279,52.309992
338.856097,46.205594,51.717068
339.873238,59.617281,49.825350
340.863914,73.143307,51.314744
341.866807,66.578610,51.706485
342.873986,53.170626,50.652566
343.871993,55.146777,43.629668
344.874704,47.158004,46.499180
345.864112,55.069934,46.769986
346.869962,59.945307,48.868423
347.866312,48.686871,45.330693
348.887297,40.178211,48.122427
349.869073,51.590214,45.188147
350.861606,71.825887,47.935474
351.864438,49.466171,51.408995
352.882556,57.922628,52.558812
353.867874,56.863789,49.549282
354.866893,71.446484,51.489901
355.881806,45.716459,49.653801
356.879775,52.754995,43.494261
357.86331,60.118142,51.816021
358.864498,55.576814,48.993661
359.855515,42.220476,46.117502
360.867103,52.026787,46.345086
361.877397,48.127202,48.045285
362.866658,46.962589,47.027383
363.872357,55.642339,46.339835
364.87284,53.217555,47.043827
365.883466,43.517565,46.430554
366.872722,59.669944,47.921495
367.873941,55.621659,50.785059
368.861099,54.566382,49.502358
369.873058,41.516064,47.550338
370.851769,54.313240,49.629754
371.87663,55.211914,49.871509
372.875155,47.850723,50.733058
373.88136,46.555605,49.063761
374.881069,45.499894,48.092298
375.867569,55.977718,45.007718
376.889861,41.079897,44.767873
377.86525,61.347695,46.258400
378.870477,69.006202,47.675770
379.890898,56.028087,48.669699
380.881107,58.801323,50.375596
381.869484,45.818076,49.109783
382.889671,43.392562,48.342929
383.870624,60.715053,50.673249
384.880848,62.853662,44.508912
385.880438,45.580191,45.083306
386.865874,47.470711,49.891919
387.887035,57.365764,44.851815
388.886002,43.841147,45.247641
389.878016,50.325751,46.361457
390.875287,45.971292,45.792781
391.879878,51.759454,48.668533
392.877789,42.228371,46.547719
393.873078,37.232553,43.251977
394.882988,52.562393,45.689855
395.88736,53.651834,46.917617
396.876661,47.390593,47.285848
397.866691,43.601385,48.022811
398.871148,52.602764,49.141010
399.888655,56.217918,49.951256
400.872953,55.358213,43.657674
401.885248,54.735946,46.320027
402.870717,44.577605,49.098887
403.893481,46.415035,38.791385
404.884115,51.407483,38.456690
405.88366,54.902849,41.215435
406.880572,44.884567,42.364298
407.857783,50.480601,39.454847
408.869444,53.789511,42.716411
409.884483,38.518684,38.795812
410.883393,45.198760,39.844962
411.879266,49.986606,42.073042
412.893545,49.978322,45.082313
413.866554,50.201164,43.193633
414.86185,45.128303,41.323714
415.876069,54.669861,44.475429
416.895295,39.386683,42.523713
417.880733,43.323673,42.577433
418.903663,37.918305,43.055638
419.879187,48.364964,39.777951
420.900996,47.336810,39.699114
421.878904,52.653535,43.797568
422.868268,49.485117,38.707677
423.87503,39.097596,40.949074
424.885278,43.924011,42.777116
425.89082,46.903330,40.703125
426.88906,61.365716,41.912342
427.874496,45.914688,43.995019
428.884522,53.525953,44.010220
429.877547,56.769218,40.215629
430.867779,47.270182,42.351747
431.892685,52.645220,44.703275
432.888645,53.664200,43.196665
433.879438,48.702713,42.846529
434.889921,37.529567,41.859957
435.889642,49.580504,40.913634
436.889585,50.686529,40.899459
437.887882,38.516122,42.578463
438.872714,45.856923,39.152510
439.871733,46.498768,41.739976
440.890968,53.311841,42.593332
441.893123,47.240768,42.666548
442.868119,43.825556,45.017237
443.883445,42.093913,43.057751
444.875189,51.140743,42.587961
445.893751,43.205521,41.987689
446.887521,52.435173,45.178130
447.889613,51.749351,44.837537
448.87308,48.847826,41.011732
449.903228,44.009883,41.957206
450.884383,37.409387,35.600515
451.898319,41.299500,40.072358
452.883306,50.846691,40.410786
453.879688,39.709038,43.409539
454.890599,54.609438,43.971747
455.906133,39.855592,35.203649
456.923921,42.687249,33.687834
457.904498,32.006137,30.908699
458.967714,28.655538,24.340694
459.925208,33.975428,26.130319
460.894842,35.172532,27.923565
461.911472,37.346108,27.708648
462.918312,31.124967,23.302933
463.879339,27.396853,20.210442
464.89975,30.628201,22.735402
465.91205,29.607370,21.205018
466.928742,27.401226,18.945188
467.945767,34.415601,21.024307
468.937799,18.085816,22.021521
469.897453,28.938931,20.147429
470.90356,28.393208,22.269434
471.991268,4.245528,20.331243
472.868111,27.900044,18.247476
473.955753,5.107567,15.107815
474.883095,30.376789,14.320152
475.913193,30.888688,20.533687
476.874417,30.615703,25.036179
477.905295,29.982656,25.058927
478.900138,29.115699,23.097384
479.914701,29.246232,23.313973
480.894415,36.899858,23.462726
481.911947,4.810317,23.832475
482.934185,23.254818,22.287209
483.932596,23.179953,21.245359
484.915345,4.221469,20.162722
485.909908,36.841721,24.392170
486.918106,31.206985,26.272672
487.906077,36.095979,25.355499
488.88482,28.963282,28.106608
489.898347,38.532196,26.833238
490.901788,38.949305,28.829737
491.906036,36.678529,28.122552
492.934309,33.824605,27.918757
493.90381,40.605221,28.373999
494.935377,35.350435,31.010657
495.913044,35.760683,30.045480
496.91574,36.536654,30.665085
497.898729,35.051612,27.192891
498.905935,30.526278,27.749120
499.91106,38.366197,28.991400
500.912078,34.882522,30.820385
501.916606,33.904487,31.712778
502.910582,34.243449,30.396882
503.921945,32.184789,30.419771
504.912291,36.992599,28.129310
505.928338,32.851779,30.102328
506.905785,34.367197,28.790515
507.897756,41.181467,29.308799
508.913526,41.393902,28.676851
509.912867,38.431504,27.574404
510.889939,36.301447,28.577588
511.900262,33.267781,27.278690
512.882653,38.854551,26.773509
513.906391,33.802732,25.836885
514.903473,34.133745,28.588849
515.925328,40.415778,29.042809
516.90527,35.366149,29.760802
517.911532,35.851381,28.247562
518.905038,40.646324,28.827420
519.904343,31.854331,28.240841
520.908123,31.043549,28.153777
521.918104,41.134555,28.654646
522.899049,31.897468,28.975846
523.910048,39.265985,28.709442
524.912939,32.712157,26.656447
525.903116,32.956471,26.118535
526.908778,32.612230,25.458666
527.890467,36.107022,27.077847
528.912666,36.755636,28.338448
529.910674,36.981975,26.918305
530.910504,27.015028,26.845169
531.922188,36.814079,23.901436
532.90463,34.090185,21.917021
533.8903,34.508558,22.458643
534.928275,31.982540,27.429938
535.910115,26.309381,23.860182
536.914198,31.796853,24.607164
537.90108,34.698160,25.536498
538.918046,26.499433,22.931394
539.886964,30.193871,23.772703
540.906039,33.347835,24.420290
541.907003,30.630595,24.857348
542.914083,30.908650,24.466707
543.922043,27.836372,23.054367
544.902974,29.856319,22.023922
545.891046,24.158493,23.649353
546.93195,28.529139,25.261392
547.920807,30.007063,24.807941
548.946912,24.209309,23.120319
549.937626,28.008198,23.277257
550.898143,33.719039,24.399258
551.919522,27.901902,24.015997
552.941961,27.348148,22.351333
553.910404,30.326422,22.919568
554.896705,30.502243,23.390160
555.932595,28.772455,22.441928
556.91753,30.721663,21.569045
557.910027,40.119587,22.253128
558.930761,30.868655,23.357227
559.928358,28.512626,22.667737
560.921287,32.528177,24.179986
561.953079,22.949191,22.836071
562.922389,30.908713,23.891912
563.903192,29.487420,23.801327
564.908797,29.631669,23.396006
565.920101,32.838990,23.727924
566.906641,29.847520,22.067597
567.915026,29.384890,23.377183
568.92589,31.845236,20.699432
569.913562,32.511539,23.436675
570.906545,31.326035,24.188572
571.934451,31.043032,23.957181
572.890807,30.564319,24.080075
573.929352,30.467650,23.328981
574.911776,30.594657,23.955063
575.938607,31.314112,23.459229
576.902742,32.363547,23.497543
577.90733,29.517973,23.965491
578.894504,31.202329,23.383019
579.900825,29.406231,23.034236
580.937636,30.298323,25.909204
581.91154,36.650325,23.774997
582.920223,33.685970,23.007650
583.938267,27.031879,22.590627
584.905618,26.564318,21.888568
585.904299,29.233513,23.733370
586.92476,27.149142,23.351573
587.917452,26.928044,23.416062
588.920362,34.480878,22.500670
589.920002,32.118191,23.438715
590.894391,29.490090,23.718556
591.925156,30.515983,23.340465
592.920283,26.392493,20.193549
593.899255,27.988757,18.175738
594.91166,30.029186,21.035021
595.902355,29.666772,21.945115
596.924316,28.629938,22.215726
597.916838,27.602395,21.203438
598.919636,30.312721,20.720958
599.936859,33.601034,22.543285
600.906701,31.883237,22.724850
601.922374,27.203364,21.321868
602.906204,31.315433,21.344773
603.909498,36.426465,24.015199
604.911589,31.661612,24.331930
605.904216,31.978515,22.683399
606.892263,27.645917,23.341651
